"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that updating EcoNews without providing an image works correctly","462","test_update_eco_news_by_id_without_image","tests.api.econews_by_id","Thu Mar 05 14:25:00 UTC 2026","passed","Thu Mar 05 14:25:00 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","0","Add the same news twice - Error 400","tests.api.econews_by_id","Thu Mar 05 14:25:06 UTC 2026","broken","Thu Mar 05 14:25:06 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that the 'Edit news' button is visible only to the author of the news","77","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:27:21 UTC 2026","passed","Thu Mar 05 14:27:21 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that updating EcoNews with a specific image is successful","528","test_update_eco_news_by_id_with_image","tests.api.econews_by_id","Thu Mar 05 14:25:04 UTC 2026","passed","Thu Mar 05 14:25:05 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify creating news with single tag","1508","test_single_tag_selection[chrome]","tests.ui","Thu Mar 05 14:29:01 UTC 2026","passed","Thu Mar 05 14:29:02 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","433","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Thu Mar 05 14:24:59 UTC 2026","passed","Thu Mar 05 14:24:59 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"","5","test_edit_content_not_shorter_than_20_chars_not_accepted[chrome]","tests.ui.create_news_tests","Thu Mar 05 14:26:43 UTC 2026","broken","Thu Mar 05 14:26:43 UTC 2026","","too_short_content_test","",""
"Verify that the Create News form contains the particular fields.","6705","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 14:25:43 UTC 2026","passed","Thu Mar 05 14:25:49 UTC 2026","","create_news_form_visibility_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Thu Mar 05 14:29:20 UTC 2026","skipped","Thu Mar 05 14:29:20 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","6140","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Thu Mar 05 14:25:56 UTC 2026","passed","Thu Mar 05 14:26:02 UTC 2026","","create_news_form_visibility_test","",""
"Verify that EcoNews can be successfully retrieved by ID.","364","test_get_eco_news_by_id","tests.api.econews_by_id","Thu Mar 05 14:25:02 UTC 2026","passed","Thu Mar 05 14:25:02 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Thu Mar 05 14:29:20 UTC 2026","skipped","Thu Mar 05 14:29:20 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify 'Recommended News' section title","tests.ui","Thu Mar 05 14:29:20 UTC 2026","skipped","Thu Mar 05 14:29:20 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that deleting a non-existing EcoNews returns 404 Not Found","206","test_delete_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Thu Mar 05 14:25:01 UTC 2026","passed","Thu Mar 05 14:25:01 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
