"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify navigation and UI state","tests.ui","Thu Mar 05 15:16:27 UTC 2026","skipped","Thu Mar 05 15:16:27 UTC 2026","TestNewsDetails","test_news_details","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Thu Mar 05 15:16:27 UTC 2026","skipped","Thu Mar 05 15:16:27 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that updating EcoNews without authorization returns 401 status code.","454","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Thu Mar 05 15:12:19 UTC 2026","passed","Thu Mar 05 15:12:20 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify Create News publishing with multiple tags in different locales","1900","test_tag_selection[chrome-Language.UK]","tests.ui","Thu Mar 05 15:16:00 UTC 2026","passed","Thu Mar 05 15:16:02 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","449","test_get_eco_news_by_lang[en-Title in English should not be null]","tests.api.econews_by_id","Thu Mar 05 15:12:24 UTC 2026","passed","Thu Mar 05 15:12:24 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify creating news with single tag","1529","test_single_tag_selection[chrome]","tests.ui","Thu Mar 05 15:16:08 UTC 2026","passed","Thu Mar 05 15:16:10 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1464","Check selection of three tags","tests.ui.create_news_tests","Thu Mar 05 15:13:23 UTC 2026","failed","Thu Mar 05 15:13:25 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Thu Mar 05 15:16:27 UTC 2026","skipped","Thu Mar 05 15:16:27 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","417","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Thu Mar 05 15:12:24 UTC 2026","passed","Thu Mar 05 15:12:25 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that EcoNews can be successfully retrieved by ID.","541","test_get_eco_news_by_id","tests.api.econews_by_id","Thu Mar 05 15:12:24 UTC 2026","passed","Thu Mar 05 15:12:24 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify max 3 tags selectable behavior","1571","test_four_tags_selection_blocked[chrome]","tests.ui","Thu Mar 05 15:15:45 UTC 2026","passed","Thu Mar 05 15:15:46 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Add the same news twice - Error 400","tests.api.econews_by_id","Thu Mar 05 15:12:29 UTC 2026","broken","Thu Mar 05 15:12:29 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that requesting a non-existing EcoNews returns 404 status code.","242","test_get_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Thu Mar 05 15:12:25 UTC 2026","passed","Thu Mar 05 15:12:25 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","0","Attempt to add to favorites without token - Error 401","tests.api.econews_by_id","Thu Mar 05 15:12:29 UTC 2026","broken","Thu Mar 05 15:12:29 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"","2495","test_create_and_delete_news[chrome]","tests.ui","Thu Mar 05 15:14:18 UTC 2026","broken","Thu Mar 05 15:14:20 UTC 2026","","delete_news_test","",""
"","953","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Thu Mar 05 15:13:32 UTC 2026","passed","Thu Mar 05 15:13:33 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1232","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Thu Mar 05 15:12:43 UTC 2026","passed","Thu Mar 05 15:12:45 UTC 2026","","cancel_creating_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10149","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Thu Mar 05 15:14:02 UTC 2026","passed","Thu Mar 05 15:14:12 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","65","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Thu Mar 05 15:14:28 UTC 2026","passed","Thu Mar 05 15:14:29 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","557","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Thu Mar 05 15:15:38 UTC 2026","passed","Thu Mar 05 15:15:38 UTC 2026","","empty_title_validation_test","",""
"Verify creating news with three tags","1694","test_three_tags_selection[chrome]","tests.ui","Thu Mar 05 15:16:16 UTC 2026","passed","Thu Mar 05 15:16:18 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1832","test_tag_selection[chrome-Language.EN]","tests.ui","Thu Mar 05 15:15:52 UTC 2026","passed","Thu Mar 05 15:15:54 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that deleting a non-existing EcoNews returns 404 Not Found","261","test_delete_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Thu Mar 05 15:12:23 UTC 2026","passed","Thu Mar 05 15:12:23 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","2200","test_source_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 15:13:39 UTC 2026","passed","Thu Mar 05 15:13:41 UTC 2026","","test_source_field","",""
"","0","Verify like functionality","tests.ui","Thu Mar 05 15:16:27 UTC 2026","skipped","Thu Mar 05 15:16:27 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Thu Mar 05 15:16:27 UTC 2026","skipped","Thu Mar 05 15:16:27 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10567","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Thu Mar 05 15:14:30 UTC 2026","passed","Thu Mar 05 15:14:41 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","366","test_get_news_success","tests.api","Thu Mar 05 15:12:30 UTC 2026","passed","Thu Mar 05 15:12:31 UTC 2026","","test_create_news_success","",""
"","1387","test_cancel_editing_discards_changes[chrome]","tests.ui","Thu Mar 05 15:16:26 UTC 2026","passed","Thu Mar 05 15:16:27 UTC 2026","","test_cancel_editing","",""
"Verify that the Create News form contains the particular fields.","10095","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Thu Mar 05 15:14:49 UTC 2026","passed","Thu Mar 05 15:14:59 UTC 2026","","edit_news_form_visibility_test","",""
"","1269","Check selection of one tag","tests.ui.create_news_tests","Thu Mar 05 15:13:16 UTC 2026","failed","Thu Mar 05 15:13:17 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","1231","test_delete_eco_news_by_id","tests.api.econews_by_id","Thu Mar 05 15:12:22 UTC 2026","passed","Thu Mar 05 15:12:23 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","235","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Thu Mar 05 15:12:20 UTC 2026","passed","Thu Mar 05 15:12:20 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"The test checks successful validation when uploading a valid PNG image","208","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Thu Mar 05 15:13:55 UTC 2026","passed","Thu Mar 05 15:13:56 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","1820","test_update_eco_news_by_id_should_return_400","tests.api.econews_by_id","Thu Mar 05 15:12:25 UTC 2026","passed","Thu Mar 05 15:12:27 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","223","test_get_tags","tests.api","Thu Mar 05 15:12:31 UTC 2026","passed","Thu Mar 05 15:12:31 UTC 2026","","test_get_tags","",""
"Verify that the Create News form contains the particular fields.","6207","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Thu Mar 05 15:13:04 UTC 2026","passed","Thu Mar 05 15:13:10 UTC 2026","","create_news_form_visibility_test","",""
"","0","test_title_field_validation","tests.ui.create_news_tests","Thu Mar 05 15:13:41 UTC 2026","broken","Thu Mar 05 15:13:41 UTC 2026","","title_field_validation_test","",""
"Verify that updating EcoNews with a specific image is successful","611","test_update_eco_news_by_id_with_image","tests.api.econews_by_id","Thu Mar 05 15:12:27 UTC 2026","passed","Thu Mar 05 15:12:28 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","1035","test_create_and_verify_news","tests.api","Thu Mar 05 15:12:29 UTC 2026","passed","Thu Mar 05 15:12:30 UTC 2026","","test_create_news_success","",""
"Verify that the author can edit their own news and the changes are saved","2912","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Thu Mar 05 15:15:27 UTC 2026","failed","Thu Mar 05 15:15:30 UTC 2026","","edit_own_news_test","",""
"","4","test_greencity_is_work[chrome]","tests.ui","Thu Mar 05 15:16:29 UTC 2026","passed","Thu Mar 05 15:16:29 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","6324","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 15:12:50 UTC 2026","passed","Thu Mar 05 15:12:57 UTC 2026","","create_news_form_visibility_test","",""
"","2079","test_base_navigate[chrome]","tests.ui","Thu Mar 05 15:16:30 UTC 2026","passed","Thu Mar 05 15:16:32 UTC 2026","","test_stub","",""
"","0","Verify news details elements and content","tests.ui","Thu Mar 05 15:16:27 UTC 2026","skipped","Thu Mar 05 15:16:27 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that updating EcoNews without providing an image works correctly","321","test_update_eco_news_by_id_without_image","tests.api.econews_by_id","Thu Mar 05 15:12:21 UTC 2026","passed","Thu Mar 05 15:12:22 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","0","Add and remove news from favorites (Authorized)","tests.api.econews_by_id","Thu Mar 05 15:12:28 UTC 2026","broken","Thu Mar 05 15:12:28 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"","4","test_edit_content_not_shorter_than_20_chars_not_accepted[chrome]","tests.ui.create_news_tests","Thu Mar 05 15:13:49 UTC 2026","broken","Thu Mar 05 15:13:49 UTC 2026","","too_short_content_test","",""
"","598","test_api_is_work","tests.api","Thu Mar 05 15:12:18 UTC 2026","passed","Thu Mar 05 15:12:19 UTC 2026","","base_api_test","",""
"Verify that the Create News form contains the particular fields.","10091","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Thu Mar 05 15:15:08 UTC 2026","passed","Thu Mar 05 15:15:18 UTC 2026","","edit_news_form_visibility_test","",""
