"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify navigation to a recommended news card","tests.ui","Tue Mar 03 15:06:47 UTC 2026","skipped","Tue Mar 03 15:06:47 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify max 3 tags selectable behavior","1620","test_four_tags_selection_blocked[chrome]","tests.ui","Tue Mar 03 15:06:06 UTC 2026","passed","Tue Mar 03 15:06:08 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1313","Check selection of three tags","tests.ui.create_news_tests","Tue Mar 03 15:04:04 UTC 2026","failed","Tue Mar 03 15:04:05 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10233","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Tue Mar 03 15:04:59 UTC 2026","passed","Tue Mar 03 15:05:09 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","0","Verify navigation and UI state","tests.ui","Tue Mar 03 15:06:47 UTC 2026","skipped","Tue Mar 03 15:06:47 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with three tags","1594","test_three_tags_selection[chrome]","tests.ui","Tue Mar 03 15:06:36 UTC 2026","passed","Tue Mar 03 15:06:38 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","6322","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Tue Mar 03 15:03:34 UTC 2026","passed","Tue Mar 03 15:03:41 UTC 2026","","create_news_form_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1687","test_tag_selection[chrome-Language.EN]","tests.ui","Tue Mar 03 15:06:14 UTC 2026","passed","Tue Mar 03 15:06:16 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the author can edit their own news and the changes are saved","2587","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Tue Mar 03 15:05:51 UTC 2026","passed","Tue Mar 03 15:05:54 UTC 2026","","edit_own_news_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1300","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Tue Mar 03 15:03:26 UTC 2026","passed","Tue Mar 03 15:03:27 UTC 2026","","cancel_creating_test","",""
"","2172","test_source_field_validation[chrome]","tests.ui.create_news_tests","Tue Mar 03 15:04:18 UTC 2026","passed","Tue Mar 03 15:04:20 UTC 2026","","test_source_field","",""
"","1288","test_cancel_editing_discards_changes[chrome]","tests.ui","Tue Mar 03 15:06:45 UTC 2026","passed","Tue Mar 03 15:06:46 UTC 2026","","test_cancel_editing","",""
"","0","Verify 'Recommended News' section title","tests.ui","Tue Mar 03 15:06:47 UTC 2026","skipped","Tue Mar 03 15:06:47 UTC 2026","TestNewsDetails","test_news_details","",""
"","985","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Tue Mar 03 15:04:11 UTC 2026","passed","Tue Mar 03 15:04:12 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1770","test_tag_selection[chrome-Language.UK]","tests.ui","Tue Mar 03 15:06:21 UTC 2026","passed","Tue Mar 03 15:06:23 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","6096","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Tue Mar 03 15:03:46 UTC 2026","passed","Tue Mar 03 15:03:52 UTC 2026","","create_news_form_visibility_test","",""
"","4281","test_title_field_validation[chrome]","tests.ui.create_news_tests","Tue Mar 03 15:04:22 UTC 2026","passed","Tue Mar 03 15:04:26 UTC 2026","","title_field_validation_test","",""
"Verify that the Create News form contains the particular fields.","10005","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Tue Mar 03 15:05:34 UTC 2026","passed","Tue Mar 03 15:05:44 UTC 2026","","edit_news_form_visibility_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10109","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Tue Mar 03 15:04:38 UTC 2026","passed","Tue Mar 03 15:04:48 UTC 2026","TestUploadImage","upload_image_test","",""
"","1104","Check selection of one tag","tests.ui.create_news_tests","Tue Mar 03 15:03:57 UTC 2026","failed","Tue Mar 03 15:03:58 UTC 2026","TestTagSelection","tag_selection_test","",""
"The test checks successful validation when uploading a valid PNG image","159","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Tue Mar 03 15:04:32 UTC 2026","passed","Tue Mar 03 15:04:32 UTC 2026","TestUploadImage","upload_image_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Tue Mar 03 15:06:47 UTC 2026","skipped","Tue Mar 03 15:06:47 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","9935","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Tue Mar 03 15:05:17 UTC 2026","passed","Tue Mar 03 15:05:27 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","536","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Tue Mar 03 15:06:01 UTC 2026","passed","Tue Mar 03 15:06:01 UTC 2026","","empty_title_validation_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","77","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Tue Mar 03 15:04:56 UTC 2026","passed","Tue Mar 03 15:04:56 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","5","test_greencity_is_work[chrome]","tests.ui","Tue Mar 03 15:06:49 UTC 2026","passed","Tue Mar 03 15:06:49 UTC 2026","","test_stub","",""
"","2097","test_base_navigate[chrome]","tests.ui","Tue Mar 03 15:06:51 UTC 2026","passed","Tue Mar 03 15:06:53 UTC 2026","","test_stub","",""
"","0","Verify like functionality","tests.ui","Tue Mar 03 15:06:47 UTC 2026","skipped","Tue Mar 03 15:06:47 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify news details elements and content","tests.ui","Tue Mar 03 15:06:47 UTC 2026","skipped","Tue Mar 03 15:06:47 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with single tag","1388","test_single_tag_selection[chrome]","tests.ui","Tue Mar 03 15:06:29 UTC 2026","passed","Tue Mar 03 15:06:30 UTC 2026","TestTagSelection","tag_selection_test","",""
