"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
" Test creating news with exactly three tags. ","1614","Verify creating news with three tags","tests.ui.create_news_tests","Fri Mar 13 11:10:24 UTC 2026","passed","Fri Mar 13 11:10:26 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the author can edit their own news and the changes are saved","2698","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Fri Mar 13 11:12:48 UTC 2026","passed","Fri Mar 13 11:12:51 UTC 2026","","edit_own_news_test","",""
"Verify that the Sign In link inside Sign Up modal navigates back to Sign In form","1362","Clicking 'Sign In' link in Sign Up modal opens Sign In modal","tests.ui.auth_tests","Fri Mar 13 11:08:30 UTC 2026","passed","Fri Mar 13 11:08:31 UTC 2026","TestSignUpModal","test_sign_up_modal","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","257","test_get_eco_news_by_lang[en-Title in English should not be null]","tests.api.econews_by_id","Fri Mar 13 11:07:36 UTC 2026","passed","Fri Mar 13 11:07:36 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"
        Verify that the system returns 404 Not Found when counting
        replies for a non-existing comment.
        ","261","Verify 404 Not Found is returned when counting replies for non-existing comment","tests.api.econews_comment","Fri Mar 13 11:07:57 UTC 2026","passed","Fri Mar 13 11:07:57 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"Verify that a user can successfully add a comment to an eco news item with an image.","318","Add comment to eco news","tests.api.econews_comment","Fri Mar 13 11:07:49 UTC 2026","passed","Fri Mar 13 11:07:49 UTC 2026","TestNewsComments","news_comments_api_test","",""
"Verify that a user can delete their comment by ID.","171","Delete comment by ID","tests.api.econews_comment","Fri Mar 13 11:07:51 UTC 2026","passed","Fri Mar 13 11:07:51 UTC 2026","TestNewsComments","news_comments_api_test","",""
"Verify that an attempt to get likes count for a non-existing EcoNews item returns 404 Not Found.","138","test_count_non_existing_eco_news_likes_should_return_404","tests.api.econews_by_id","Fri Mar 13 11:07:38 UTC 2026","passed","Fri Mar 13 11:07:39 UTC 2026","TestEcoNewsByIdLikes","econews_by_id_test","",""
"
    Verify that all fields in the Create News form are visible and have correct default values.

    Steps:
    1. Set window size and language.
    2. Verify title field and counter.
    3. Verify tags visibility and default selection.
    4. Verify image upload component.
    5. Verify source field visibility and default value.
    6. Verify content field, toolbar, counter, and default text.
    7. Verify author field visibility and value.
    8. Verify post date field visibility.
    9. Verify action buttons (Cancel, Preview, Publish) visibility.
    10. Verify that all fields except author match expected language-specific data.
    ","6800","Verify that the Create News form contains the particular fields.","tests.ui.create_news_tests","Fri Mar 13 11:08:56 UTC 2026","passed","Fri Mar 13 11:09:03 UTC 2026","","create_news_form_visibility_test","",""
"Verify that an attempt to like a non-existing EcoNews item returns 404 Not Found.","154","test_like_non_existing_eco_news_by_id_should_return_404","tests.api.econews_by_id","Fri Mar 13 11:07:40 UTC 2026","passed","Fri Mar 13 11:07:40 UTC 2026","TestEcoNewsByIdLikes","econews_by_id_test","",""
"Test checks selection of one tag.","1293","Check selection of one tag","tests.ui.create_news_tests","Fri Mar 13 11:09:30 UTC 2026","passed","Fri Mar 13 11:09:31 UTC 2026","TestTagSelection","tag_selection_test","",""
"
    Test to validate all fields and interactions in the Edit News form.

    Steps:
    1. Set window size and switch language.
    2. Verify Title field behavior: append, prepend, remove characters.
    3. Verify Tags field: selection, deselection, limits.
    4. Verify Image Upload component: visibility, error messages, cropper buttons, change image.
    5. Verify Source field: value, validation message.
    6. Verify Content field: visibility, toolbar, counter, messages, append/prepend/remove content.
    7. Verify Author field.
    8. Verify Post Date field.
    9. Verify Publish/Edit, Preview, Cancel buttons.
    10. Verify Cancel modal functionality.
    11. Verify News Preview page.
    12. Verify Edit News after returning from preview.
    ","9838","Verify that the Create News form contains the particular fields.","tests.ui.edit_news_tests","Fri Mar 13 11:12:13 UTC 2026","passed","Fri Mar 13 11:12:22 UTC 2026","","edit_news_form_visibility_test","",""
