"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1193","Check selection of three tags","tests.ui.create_news_tests","Tue Mar 03 14:12:18 UTC 2026","failed","Tue Mar 03 14:12:19 UTC 2026","TestTagSelection","tag_selection_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10080","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Tue Mar 03 14:12:41 UTC 2026","passed","Tue Mar 03 14:12:51 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify max 3 tags selectable behavior","1668","test_four_tags_selection_blocked[chrome]","tests.ui","Tue Mar 03 14:14:03 UTC 2026","passed","Tue Mar 03 14:14:04 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10207","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Tue Mar 03 14:13:01 UTC 2026","passed","Tue Mar 03 14:13:11 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","1004","Check selection of one tag","tests.ui.create_news_tests","Tue Mar 03 14:12:12 UTC 2026","failed","Tue Mar 03 14:12:13 UTC 2026","TestTagSelection","tag_selection_test","",""
"","954","test_base_navigate[chrome]","tests.ui","Tue Mar 03 14:14:38 UTC 2026","passed","Tue Mar 03 14:14:38 UTC 2026","","test_stub","",""
"Verify that the author can edit their own news and the changes are saved","2564","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Tue Mar 03 14:13:47 UTC 2026","passed","Tue Mar 03 14:13:50 UTC 2026","","edit_own_news_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Tue Mar 03 14:14:32 UTC 2026","skipped","Tue Mar 03 14:14:32 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Tue Mar 03 14:14:32 UTC 2026","skipped","Tue Mar 03 14:14:32 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","3948","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Tue Mar 03 14:11:54 UTC 2026","broken","Tue Mar 03 14:11:58 UTC 2026","","create_news_form_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1734","test_tag_selection[chrome-Language.UK]","tests.ui","Tue Mar 03 14:14:17 UTC 2026","passed","Tue Mar 03 14:14:19 UTC 2026","TestTagSelection","tag_selection_test","",""
"","932","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Tue Mar 03 14:12:24 UTC 2026","passed","Tue Mar 03 14:12:25 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","7835","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Tue Mar 03 14:13:18 UTC 2026","broken","Tue Mar 03 14:13:26 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Verify like functionality","tests.ui","Tue Mar 03 14:14:32 UTC 2026","skipped","Tue Mar 03 14:14:32 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with three tags","1576","test_three_tags_selection[chrome]","tests.ui","Tue Mar 03 14:14:31 UTC 2026","passed","Tue Mar 03 14:14:32 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Tue Mar 03 14:14:32 UTC 2026","skipped","Tue Mar 03 14:14:32 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify news details elements and content","tests.ui","Tue Mar 03 14:14:32 UTC 2026","skipped","Tue Mar 03 14:14:32 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1316","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Tue Mar 03 14:11:47 UTC 2026","passed","Tue Mar 03 14:11:48 UTC 2026","","cancel_creating_test","",""
"Verify that the Create News form contains the particular fields.","4018","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Tue Mar 03 14:12:03 UTC 2026","broken","Tue Mar 03 14:12:07 UTC 2026","","create_news_form_visibility_test","",""
"","4","test_greencity_is_work[chrome]","tests.ui","Tue Mar 03 14:14:35 UTC 2026","passed","Tue Mar 03 14:14:35 UTC 2026","","test_stub","",""
"Verify that the 'Edit news' button is visible only to the author of the news","55","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Tue Mar 03 14:12:58 UTC 2026","passed","Tue Mar 03 14:12:58 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Tue Mar 03 14:14:32 UTC 2026","skipped","Tue Mar 03 14:14:32 UTC 2026","TestNewsDetails","test_news_details","",""
"The test checks successful validation when uploading a valid PNG image","171","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Tue Mar 03 14:12:36 UTC 2026","passed","Tue Mar 03 14:12:36 UTC 2026","TestUploadImage","upload_image_test","",""
"","2300","test_title_field_validation[chrome]","tests.ui.create_news_tests","Tue Mar 03 14:12:28 UTC 2026","passed","Tue Mar 03 14:12:30 UTC 2026","","title_field_validation_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","539","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Tue Mar 03 14:13:57 UTC 2026","passed","Tue Mar 03 14:13:58 UTC 2026","","empty_title_validation_test","",""
"Verify creating news with single tag","1340","test_single_tag_selection[chrome]","tests.ui","Tue Mar 03 14:14:24 UTC 2026","passed","Tue Mar 03 14:14:25 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1750","test_tag_selection[chrome-Language.EN]","tests.ui","Tue Mar 03 14:14:10 UTC 2026","passed","Tue Mar 03 14:14:12 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","7929","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Tue Mar 03 14:13:33 UTC 2026","broken","Tue Mar 03 14:13:40 UTC 2026","","edit_news_form_visibility_test","",""
