"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1289","Check selection of three tags","tests.ui.create_news_tests","Fri Mar 06 10:56:26 UTC 2026","failed","Fri Mar 06 10:56:27 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","5597","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Fri Mar 06 10:55:54 UTC 2026","passed","Fri Mar 06 10:55:59 UTC 2026","","create_news_form_visibility_test","",""
"","1153","Check selection of one tag","tests.ui.create_news_tests","Fri Mar 06 10:56:18 UTC 2026","failed","Fri Mar 06 10:56:19 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","9501","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Fri Mar 06 10:58:03 UTC 2026","passed","Fri Mar 06 10:58:13 UTC 2026","","edit_news_form_visibility_test","",""
"","488","test_api_is_work","tests.api","Fri Mar 06 10:55:22 UTC 2026","passed","Fri Mar 06 10:55:22 UTC 2026","","base_api_test","",""
"Verify creating news with single tag","1373","test_single_tag_selection[chrome]","tests.ui","Fri Mar 06 10:59:02 UTC 2026","passed","Fri Mar 06 10:59:04 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1342","test_cancel_editing_discards_changes[chrome]","tests.ui","Fri Mar 06 10:59:17 UTC 2026","passed","Fri Mar 06 10:59:19 UTC 2026","","test_cancel_editing","",""
"Test: Delete a comment by its ID.","249","test_delete_comment_by_id","tests.api","Fri Mar 06 10:55:36 UTC 2026","passed","Fri Mar 06 10:55:37 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify that the Create News form contains the particular fields.","9170","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Fri Mar 06 10:57:47 UTC 2026","passed","Fri Mar 06 10:57:56 UTC 2026","","edit_news_form_visibility_test","",""
"","185","test_get_tags","tests.api","Fri Mar 06 10:55:38 UTC 2026","passed","Fri Mar 06 10:55:38 UTC 2026","","test_get_tags","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","203","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Fri Mar 06 10:55:26 UTC 2026","passed","Fri Mar 06 10:55:26 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
